"1/K","F(K)","G(K)","X1R(K)","X2R(K)","X1I(K)","X2I(K)"
1.330225,.685184387591669,-.183956039202447,1.36907489560582,1.05226739473536,1.14943636427613,1.14943636427613
1.331999,.684601575506206,-.183844944944246,1.36907480945349,1.05239341038882,1.14946382589858,1.14946382589858
1.333777,.684021490111174,-.183733064030872,1.36907474098309,1.05251993836332,1.14949139298564,1.14949139298564
1.335561,.683444114861922,-.183620409442176,1.3690746903907,1.05264698139022,1.14951906591246,1.14951906591246
1.337348,.6828694333308,-.183506993981149,1.36907465787449,1.05277454221867,1.14954684505564,1.14954684505564
1.339141,.682297429206319,-.1833928302765,1.36907464363475,1.0529026236158,1.1495747307933,1.1495747307933
1.340939,.681728086292319,-.183277930785191,1.36907464787389,1.0530312283668,1.14960272350503,1.14960272350503
1.342741,.681161388507135,-.183162307794926,1.36907467079647,1.05316035927511,1.14963082357196,1.14963082357196
1.344548,.680597319882773,-.183045973426608,1.36907471260925,1.0532900191625,1.14965903137669,1.14965903137669
1.34636,.680035864564087,-.182928939636749,1.36907477352118,1.05342021086927,1.14968734730337,1.14968734730337
1.348177,.679477006807957,-.182811218219845,1.36907485374344,1.05355093725436,1.14971577173766,1.14971577173766
1.349999,.678920730982479,-.182692820810712,1.36907495348949,1.05368220119548,1.14974430506674,1.14974430506674
1.351826,.678367021566149,-.182573758886786,1.36907507297506,1.05381400558929,1.14977294767935,1.14977294767935
1.353658,.67781586314706,-.182454043770383,1.3690752124182,1.05394635335152,1.14980169996575,1.14980169996575
1.355494,.677267240422101,-.182333686630926,1.3690753720393,1.05407924741711,1.14983056231776,1.14983056231776
1.357336,.676721138196153,-.182212698487137,1.3690755520611,1.0542126907404,1.14985953512877,1.14985953512877
1.359183,.676177541381302,-.182091090209191,1.36907575270877,1.05434668629522,1.1498886187937,1.1498886187937
1.361034,.675636434996046,-.181968872520836,1.36907597420989,1.05448123707507,1.14991781370908,1.14991781370908
1.362891,.675097804164508,-.181846056001485,1.36907621679448,1.05461634609329,1.14994712027298,1.14994712027298
1.364753,.674561634115663,-.181722651088268,1.36907648069506,1.05475201638318,1.14997653888507,1.14997653888507
1.36662,.674027910182553,-.181598668078057,1.36907676614665,1.05488825099816,1.15000606994662,1.15000606994662
1.368492,.673496617801521,-.181474117129454,1.36907707338684,1.05502505301196,1.15003571386048,1.15003571386048
1.370369,.672967742511441,-.181349008264753,1.36907740265575,1.05516242551871,1.15006547103111,1.15006547103111
1.372252,.672441269952959,-.181223351371866,1.36907775419615,1.05530037163317,1.15009534186457,1.15009534186457
1.374139,.671917185867731,-.181097156206226,1.36907812825342,1.05543889449084,1.15012532676857,1.15012532676857
1.376032,.671395476097669,-.180970432392652,1.36907852507561,1.05557799724815,1.1501554261524,1.1501554261524
1.37793,.6708761265842,-.18084318942719,1.36907894491347,1.05571768308258,1.15018564042701,1.15018564042701
1.379833,.67035912336751,-.180715436678925,1.36907938802048,1.0558579551929,1.15021597000499,1.15021597000499
1.381742,.669844452585814,-.180587183391764,1.36907985465291,1.05599881679925,1.15024641530056,1.15024641530056
1.383655,.669332100474616,-.180458438686191,1.36908034506979,1.05614027114336,1.1502769767296,1.1502769767296
1.385575,.668822053365981,-.180329211560995,1.36908085953302,1.0562823214887,1.15030765470965,1.15030765470965
1.387499,.668314297687807,-.180199510894972,1.36908139830734,1.05642497112065,1.15033844965992,1.15033844965992
1.389429,.667808819963108,-.1800693454486,1.36908196166041,1.05656822334667,1.15036936200128,1.15036936200128
1.391364,.667305606809291,-.17993872386569,1.36908254986281,1.05671208149649,1.15040039215629,1.15040039215629
1.393304,.666804644937453,-.179807654675007,1.36908316318812,1.05685654892225,1.1504315405492,1.1504315405492
1.39525,.666305921151666,-.179676146291873,1.36908380191292,1.0570016289987,1.15046280760596,1.15046280760596
1.397202,.66580942234828,-.179544207019739,1.36908446631682,1.05714732512338,1.15049419375422,1.15049419375422
1.399159,.665315135515222,-.179411845051738,1.36908515668255,1.05729364071678,1.15052569942332,1.15052569942332
1.401121,.664823047731307,-.179279068472209,1.36908587329592,1.05744057922253,1.15055732504435,1.15055732504435
1.403089,.664333146165546,-.179145885258206,1.36908661644594,1.05758814410757,1.15058907105009,1.15058907105009
1.405062,.663845418076463,-.179012303280971,1.3690873864248,1.05773633886237,1.15062093787509,1.15062093787509
1.407041,.663359850811419,-.178878330307401,1.36908818352794,1.05788516700106,1.15065292595561,1.15065292595561
1.409026,.662876431805934,-.178743974001478,1.36908900805407,1.05803463206166,1.15068503572967,1.15068503572967
1.411016,.662395148583022,-.178609241925687,1.36908986030523,1.05818473760624,1.15071726763703,1.15071726763703
1.413012,.661915988752519,-.178474141542408,1.36909074058683,1.05833548722115,1.15074962211924,1.15074962211924
1.415013,.661438940010432,-.17833868021529,1.36909164920766,1.05848688451714,1.1507820996196,1.1507820996196
1.41702,.660963990138275,-.178202865210598,1.36909258647999,1.05863893312963,1.15081470058318,1.15081470058318
1.419033,.660491127002424,-.17806670369855,1.36909355271955,1.05879163671886,1.15084742545685,1.15084742545685
1.421051,.660020338553468,-.177930202754625,1.36909454824562,1.05894499897008,1.15088027468926,1.15088027468926
1.423076,.659551612825566,-.177793369360855,1.36909557338105,1.05909902359378,1.15091324873089,1.15091324873089
1.425106,.659084937935813,-.177656210407098,1.36909662845233,1.05925371432587,1.15094634803398,1.15094634803398
1.427142,.658620302083606,-.177518732692291,1.36909771378961,1.0594090749279,1.15097957305263,1.15097957305263
1.429183,.658157693550016,-.177380942925686,1.36909882972674,1.05956510918721,1.15101292424273,1.15101292424273
1.431231,.657697100697163,-.177242847728064,1.36909997660136,1.0597218209172,1.15104640206203,1.15104640206203
1.433284,.657238511967602,-.177104453632935,1.36910115475489,1.05987921395752,1.15108000697009,1.15108000697009
1.435344,.656781915883703,-.176965767087717,1.36910236453264,1.06003729217424,1.15111373942834,1.15111373942834
1.437409,.656327301047044,-.176826794454902,1.3691036062838,1.0601960594601,1.15114759990005,1.15114759990005
1.43948,.655874656137804,-.176687542013197,1.36910488036154,1.06035551973471,1.15118158885037,1.15118158885037
1.441557,.655423969914168,-.176548015958658,1.36910618712303,1.06051567694476,1.15121570674631,1.15121570674631
1.44364,.65497523121172,-.176408222405801,1.36910752692948,1.06067653506426,1.15124995405676,1.15124995405676
1.445729,.654528428942861,-.176268167388693,1.36910890014624,1.06083809809471,1.15128433125248,1.15128433125248
1.447825,.654083552096217,-.17612785686204,1.3691103071428,1.06100037006536,1.15131883880617,1.15131883880617
1.449926,.653640589736054,-.175987296702245,1.36911174829289,1.06116335503342,1.15135347719239,1.15135347719239
1.452034,.653199531001705,-.175846492708457,1.36911322397449,1.06132705708428,1.15138824688762,1.15138824688762
1.454147,.652760365106989,-.175705450603609,1.36911473456993,1.06149148033174,1.15142314837028,1.15142314837028
1.456267,.652323081339647,-.175564176035429,1.36911628046589,1.06165662891823,1.1514581821207,1.1514581821207
1.458393,.65188766906077,-.175422674577448,1.36911786205352,1.06182250701505,1.15149334862115,1.15149334862115
1.460525,.651454117704245,-.175280951729988,1.36911947972846,1.06198911882259,1.15152864835585,1.15152864835585
1.462663,.65102241677619,-.175139012921135,1.36912113389089,1.06215646857059,1.15156408181097,1.15156408181097
1.464808,.650592555854407,-.174996863507698,1.36912282494561,1.06232456051831,1.15159964947464,1.15159964947464
1.466959,.65016452458783,-.17485450877616,1.36912455330212,1.06249339895487,1.15163535183694,1.15163535183694
1.469116,.649738312695983,-.174711953943606,1.36912631937461,1.06266298819938,1.15167118938998,1.15167118938998
1.47128,.649313909968436,-.174569204158642,1.36912812358212,1.06283333260127,1.15170716262781,1.15170716262781
1.47345,.648891306264275,-.174426264502305,1.3691299663485,1.06300443654049,1.15174327204648,1.15174327204648
1.475626,.648470491511562,-.174283139988951,1.36913184810257,1.06317630442774,1.15177951814408,1.15177951814408
1.477809,.648051455706814,-.174139835567139,1.36913376927811,1.06334894070477,1.15181590142066,1.15181590142066
1.479999,.647634188914477,-.173996356120496,1.36913573031396,1.0635223498446,1.15185242237833,1.15185242237833
1.482194,.647218681266403,-.173852706468571,1.3691377316541,1.06369653635175,1.15188908152123,1.15188908152123
1.484397,.646804922961341,-.17370889136768,1.36913977374767,1.06387150476255,1.15192587935551,1.15192587935551
1.486606,.64639290426442,-.173564915511738,1.36914185704909,1.06404725964535,1.15196281638939,1.15196281638939
1.488821,.64598261550664,-.173420783533072,1.36914398201812,1.06422380560079,1.15199989313314,1.15199989313314
1.491043,.645574047084377,-.173276500003234,1.36914614911989,1.06440114726209,1.15203711009909,1.15203711009909
1.493272,.645167189458875,-.173132069433794,1.36914835882501,1.06457928929526,1.15207446780166,1.15207446780166
1.495507,.64476203315575,-.172987496277126,1.36915061160966,1.06475823639942,1.15211196675734,1.15211196675734
1.49775,.644358568764505,-.172842784927178,1.36915290795562,1.06493799330703,1.15214960748471,1.15214960748471
1.499998,.643956786938037,-.172697939720237,1.36915524835035,1.0651185647842,1.15218739050446,1.15218739050446
1.502254,.643556678392153,-.172552964935681,1.36915763328711,1.06529995563091,1.15222531633939,1.15222531633939
1.504517,.643158233905089,-.172407864796719,1.36916006326499,1.06548217068133,1.15226338551439,1.15226338551439
1.506786,.642761444317039,-.172262643471121,1.36916253878902,1.06566521480407,1.15230159855653,1.15230159855653
1.509062,.642366300529674,-.172117305071939,1.36916506037024,1.06584909290249,1.15233995599498,1.15233995599498
1.511345,.64197279350568,-.171971853658215,1.36916762852577,1.06603380991496,1.15237845836106,1.15237845836106
1.513635,.641580914268287,-.171826293235685,1.3691702437789,1.06621937081514,1.15241710618826,1.15241710618826
1.515932,.641190653900813,-.171680627757467,1.36917290665919,1.06640578061229,1.15245590001223,1.15245590001223
1.518236,.640802003546202,-.171534861124741,1.36917561770254,1.06659304435154,1.15249484037077,1.15249484037077
1.520546,.640414954406571,-.171388997187421,1.36917837745127,1.0667811671142,1.15253392780391,1.15253392780391
1.522864,.64002949774276,-.171243039744819,1.36918118645422,1.06697015401805,1.15257316285384,1.15257316285384
1.525189,.639645624873884,-.171096992546292,1.36918404526685,1.0671600102176,1.15261254606495,1.15261254606495
1.527521,.639263327176891,-.170950859291891,1.3691869544513,1.06735074090448,1.15265207798386,1.15265207798386
1.52986,.638882596086118,-.170804643632994,1.3691899145765,1.06754235130765,1.15269175915941,1.15269175915941
1.532207,.638503423092862,-.170658349172929,1.36919292621828,1.06773484669375,1.15273159014266,1.15273159014266
1.534561,.638125799744939,-.170511979467594,1.36919598995943,1.06792823236741,1.15277157148691,1.15277157148691
1.536921,.637749717646261,-.170365538026067,1.36919910638983,1.06812251367154,1.15281170374773,1.15281170374773
1.53929,.637375168456405,-.1702190283112,1.36920227610653,1.06831769598768,1.15285198748292,1.15285198748292
1.541665,.637002143890195,-.170072453740218,1.36920549971384,1.06851378473627,1.15289242325259,1.15289242325259
1.544048,.636630635717279,-.169925817685298,1.36920877782347,1.06871078537701,1.15293301161908,1.15293301161908
1.546438,.636260635761717,-.169779123474146,1.36921211105459,1.06890870340915,1.15297375314706,1.15297375314706
1.548836,.635892135901564,-.169632374390566,1.36921550003396,1.06910754437184,1.15301464840348,1.15301464840348
1.551241,.635525128068465,-.169485573675016,1.36921894539603,1.06930731384444,1.15305569795761,1.15305569795761
1.553653,.635159604247248,-.169338724525167,1.36922244778304,1.06950801744686,1.15309690238102,1.15309690238102
1.556073,.634795556475521,-.169191830096441,1.36922600784516,1.06970966083991,1.15313826224764,1.15313826224764
1.558501,.63443297684327,-.169044893502551,1.36922962624056,1.06991224972557,1.1531797781337,1.1531797781337
1.560936,.63407185749247,-.168897917816033,1.36923330363554,1.07011578984743,1.15322145061782,1.15322145061782
1.563379,.633712190616686,-.168750906068765,1.36923704070467,1.07032028699095,1.15326328028096,1.15326328028096
1.565829,.633353968460684,-.168603861252485,1.36924083813086,1.07052574698382,1.15330526770643,1.15330526770643
1.568287,.63299718332005,-.168456786319299,1.36924469660554,1.07073217569635,1.15334741347996,1.15334741347996
1.570753,.632641827540797,-.168309684182182,1.36924861682872,1.07093957904177,1.15338971818964,1.15338971818964
1.573227,.632287893518995,-.168162557715475,1.36925259950914,1.07114796297662,1.15343218242597,1.15343218242597
1.575708,.631935373700386,-.168015409755369,1.3692566453644,1.07135733350108,1.15347480678186,1.15347480678186
1.578197,.631584260580015,-.167868243100393,1.36926075512111,1.07156769665936,1.15351759185264,1.15351759185264
1.580694,.631234546701855,-.167721060511883,1.36926492951495,1.07177905854002,1.15356053823608,1.15356053823608
1.583199,.630886224658441,-.167573864714453,1.36926916929087,1.07199142527639,1.15360364653238,1.15360364653238
1.585712,.630539287090506,-.167426658396457,1.36927347520318,1.07220480304688,1.1536469173442,1.1536469173442
1.588233,.630193726686616,-.167279444210448,1.36927784801573,1.0724191980754,1.15369035127666,1.15369035127666
1.590762,.629849536182813,-.167132224773623,1.36928228850201,1.07263461663172,1.15373394893735,1.15373394893735
1.5933,.629506708362259,-.166985002668271,1.36928679744528,1.07285106503185,1.15377771093635,1.15377771093635
1.595845,.629165236054879,-.16683778044221,1.36929137563879,1.0730685496384,1.15382163788624,1.15382163788624
1.598398,.628825112137017,-.166690560609216,1.36929602388581,1.07328707686101,1.15386573040209,1.15386573040209
1.60096,.628486329531081,-.166543345649455,1.36930074299989,1.07350665315669,1.15390998910151,1.15390998910151
1.603529,.628148881205204,-.1663961380099,1.36930553380493,1.07372728503024,1.15395441460461,1.15395441460461
1.606107,.627812760172899,-.166248940104747,1.36931039713538,1.07394897903465,1.15399900753406,1.15399900753406
1.608694,.62747795949272,-.166101754315823,1.36931533383638,1.07417174177148,1.15404376851506,1.15404376851506
1.611288,.627144472267926,-.165954582992994,1.36932034476389,1.07439557989127,1.1540886981754,1.1540886981754
1.613891,.626812291646149,-.165807428454559,1.36932543078492,1.07462050009393,1.15413379714541,1.15413379714541
1.616503,.626481410819059,-.165660292987648,1.36933059277763,1.07484650912918,1.15417906605802,1.15417906605802
1.619123,.626151823022039,-.165513178848606,1.36933583163151,1.07507361379694,1.15422450554876,1.15422450554876
1.621751,.625823521533857,-.165366088263378,1.36934114824759,1.07530182094774,1.15427011625573,1.15427011625573
1.624388,.625496499676348,-.165219023427889,1.36934654353854,1.07553113748316,1.15431589881969,1.15431589881969
1.627034,.625170750814085,-.165071986508415,1.36935201842892,1.07576157035623,1.15436185388399,1.15436185388399
1.629688,.624846268354069,-.164924979641949,1.36935757385531,1.07599312657187,1.15440798209466,1.15440798209466
1.632351,.62452304574541,-.164778004936569,1.36936321076653,1.0762258131873,1.15445428410034,1.15445428410034
1.635023,.624201076479015,-.164631064471792,1.36936893012375,1.0764596373125,1.15450076055235,1.15450076055235
1.637703,.623880354087279,-.164484160298932,1.36937473290079,1.07669460611063,1.15454741210468,1.15454741210468
1.640392,.623560872143778,-.164337294441446,1.36938062008421,1.07693072679848,1.15459423941401,1.15459423941401
1.64309,.623242624262958,-.164190468895279,1.36938659267357,1.07716800664687,1.1546412431397,1.1546412431397
1.645797,.622925604099843,-.164043685629206,1.36939265168159,1.07740645298118,1.15468842394385,1.15468842394385
1.648513,.622609805349723,-.163896946585164,1.36939879813437,1.07764607318171,1.15473578249123,1.15473578249123
1.651237,.622295221747867,-.163750253678589,1.3694050330716,1.07788687468419,1.1547833194494,1.1547833194494
1.653971,.621981847069221,-.163603608798736,1.36941135754674,1.07812886498024,1.15483103548861,1.15483103548861
1.656714,.621669675128117,-.163457013809007,1.36941777262727,1.07837205161778,1.15487893128189,1.15487893128189
1.659466,.621358699777983,-.163310470547267,1.36942427939489,1.07861644220156,1.15492700750505,1.15492700750505
1.662227,.621048914911055,-.163163980826158,1.36943087894574,1.07886204439357,1.15497526483664,1.15497526483664
1.664998,.62074031445809,-.163017546433411,1.36943757239061,1.07910886591357,1.15502370395804,1.15502370395804
1.667777,.620432892388084,-.162871169132152,1.36944436085519,1.07935691453951,1.15507232555341,1.15507232555341
1.670566,.620126642707991,-.162724850661202,1.36945124548032,1.07960619810805,1.15512113030973,1.15512113030973
1.673365,.619821559462442,-.162578592735377,1.36945822742216,1.07985672451501,1.1551701189168,1.1551701189168
1.676172,.61951763673347,-.162432397045784,1.36946530785251,1.08010850171589,1.15521929206728,1.15521929206728
1.678989,.619214868640237,-.162286265260107,1.36947248795899,1.08036153772634,1.15526865045667,1.15526865045667
1.681816,.618913249338758,-.1621401990229,1.36947976894534,1.08061584062268,1.15531819478331,1.15531819478331
1.684652,.618612773021637,-.161994199955866,1.36948715203164,1.08087141854235,1.15536792574846,1.15536792574846
1.687498,.618313433917791,-.161848269658136,1.3694946384546,1.08112827968445,1.15541784405623,1.15541784405623
1.690353,.618015226292194,-.16170240970655,1.36950222946778,1.08138643231026,1.15546795041366,1.15546795041366
1.693218,.617718144445606,-.161556621655924,1.36950992634192,1.08164588474369,1.15551824553068,1.15551824553068
1.696093,.617422182714315,-.161410907039321,1.36951773036515,1.08190664537185,1.15556873012017,1.15556873012017
1.698977,.617127335469877,-.161265267368319,1.36952564284331,1.08216872264556,1.15561940489792,1.15561940489792
1.701872,.616833597118862,-.161119704133268,1.36953366510022,1.08243212507984,1.1556702705827,1.1556702705827
1.704776,.616540962102593,-.160974218803553,1.36954179847799,1.08269686125447,1.15572132789621,1.15572132789621
1.70769,.616249424896899,-.160828812827847,1.36955004433726,1.08296293981448,1.15577257756317,1.15577257756317
1.710614,.615958980011861,-.160683487634367,1.36955840405758,1.08323036947073,1.15582402031127,1.15582402031127
1.713548,.615669621991563,-.160538244631117,1.36956687903765,1.08349915900041,1.15587565687118,1.15587565687118
1.716492,.615381345413848,-.160393085206138,1.36957547069566,1.08376931724761,1.15592748797662,1.15592748797662
1.719447,.615094144890069,-.160248010727752,1.3695841804696,1.08404085312381,1.15597951436432,1.15597951436432
1.722411,.614808015064851,-.160103022544797,1.3695930098176,1.0843137756085,1.15603173677406,1.15603173677406
1.725386,.614522950615846,-.159958121986866,1.36960196021823,1.08458809374969,1.15608415594867,1.15608415594867
1.728371,.614238946253495,-.159813310364542,1.36961103317087,1.08486381666447,1.15613677263406,1.15613677263406
1.731367,.613955996720794,-.159668588969626,1.36962023019603,1.08514095353956,1.1561895875792,1.1561895875792
1.734372,.613674096793054,-.159523959075367,1.36962955283571,1.0854195136319,1.15624260153617,1.15624260153617
1.737389,.613393241277673,-.159379421936685,1.36963900265375,1.08569950626921,1.15629581526015,1.15629581526015
1.740416,.613113425013902,-.159234978790395,1.36964858123619,1.08598094085052,1.15634922950946,1.15634922950946
1.743453,.612834642872612,-.159090630855423,1.36965829019165,1.08626382684682,1.15640284504554,1.15640284504554
1.746501,.612556889756074,-.158946379333027,1.36966813115171,1.08654817380157,1.15645666263297,1.15645666263297
1.74956,.612280160597729,-.158802225407006,1.36967810577128,1.0868339913313,1.1565106830395,1.1565106830395
1.752629,.612004450361962,-.158658170243914,1.369688215729,1.08712128912624,1.15656490703608,1.15656490703608
1.755709,.611729754043885,-.158514214993269,1.36969846272764,1.08741007695084,1.15661933539682,1.15661933539682
1.7588,.611456066669112,-.158370360787755,1.36970884849449,1.08770036464441,1.15667396889903,1.15667396889903
1.761902,.611183383293543,-.15822660874343,1.36971937478183,1.0879921621217,1.15672880832327,1.15672880832327
1.765015,.610911699003147,-.158082959959923,1.36973004336729,1.08828547937351,1.15678385445331,1.15678385445331
1.768139,.610641008913746,-.157939415520633,1.3697408560543,1.08858032646728,1.15683910807615,1.15683910807615
1.771274,.610371308170802,-.157795976492927,1.36975181467257,1.0888767135477,1.15689456998208,1.15689456998208
1.77442,.610102591949205,-.157652643928331,1.36976292107847,1.08917465083733,1.15695024096466,1.15695024096466
1.777577,.609834855453065,-.157509418862719,1.36977417715557,1.08947414863723,1.15700612182071,1.15700612182071
1.780746,.6095680939155,-.157366302316507,1.36978558481503,1.08977521732754,1.15706221335039,1.15706221335039
1.783926,.609302302598433,-.157223295294833,1.36979714599613,1.0900778673681,1.15711851635714,1.15711851635714
1.787117,.609037476792386,-.157080398787746,1.36980886266673,1.09038210929914,1.15717503164776,1.15717503164776
1.79032,.608773611816276,-.156937613770384,1.3698207368238,1.09068795374182,1.15723176003237,1.15723176003237
1.793534,.608510703017211,-.156794941203155,1.36983277049387,1.09099541139892,1.15728870232449,1.15728870232449
1.79676,.608248745770298,-.156652382031912,1.36984496573359,1.09130449305546,1.15734585934096,1.15734585934096
1.799997,.607987735478434,-.156509937188132,1.36985732463026,1.09161520957934,1.15740323190206,1.15740323190206
1.803246,.607727667572117,-.156367607589084,1.36986984930235,1.09192757192194,1.15746082083143,1.15746082083143
1.806507,.607468537509247,-.156225394138002,1.36988254190005,1.09224159111885,1.15751862695617,1.15751862695617
1.80978,.607210340774934,-.156083297724255,1.36989540460584,1.09255727829043,1.15757665110677,1.15757665110677
1.813064,.606953072881303,-.155941319223509,1.36990843963506,1.09287464464249,1.15763489411722,1.15763489411722
1.816361,.606696729367306,-.155799459497895,1.36992164923648,1.09319370146696,1.15769335682492,1.15769335682492
1.819669,.606441305798535,-.155657719396172,1.36993503569293,1.09351446014253,1.15775204007078,1.15775204007078
1.82299,.606186797767028,-.155516099753882,1.36994860132187,1.09383693213531,1.15781094469921,1.15781094469921
1.826322,.605933200891085,-.155374601393515,1.36996234847603,1.09416112899946,1.15787007155809,1.15787007155809
1.829667,.605680510815089,-.155233225124661,1.36997627954406,1.09448706237791,1.15792942149887,1.15792942149887
1.833025,.605428723209316,-.155091971744166,1.36999039695115,1.09481474400298,1.15798899537652,1.15798899537652
1.836394,.605177833769754,-.154950842036285,1.3700047031597,1.09514418569706,1.15804879404955,1.15804879404955
1.839776,.604927838217927,-.15480983677283,1.37001920066999,1.09547539937326,1.15810881838006,1.15810881838006
1.84317,.604678732300711,-.154668956713325,1.3700338920209,1.09580839703613,1.15816906923373,1.15816906923373
1.846577,.604430511790161,-.154528202605147,1.37004877979058,1.09614319078228,1.15822954747984,1.15822954747984
1.849997,.60418317248333,-.154387575183672,1.37006386659717,1.09647979280107,1.15829025399129,1.15829025399129
1.853429,.6039367102021,-.154247075172423,1.37007915509958,1.0968182153753,1.15835118964461,1.15835118964461
1.856874,.603691120793004,-.154106703283208,1.37009464799817,1.09715847088187,1.15841235531997,1.15841235531997
1.860332,.603446400127055,-.153966460216259,1.37011034803558,1.09750057179245,1.15847375190123,1.15847375190123
1.863803,.603202544099579,-.153826346660374,1.37012625799747,1.09784453067421,1.1585353802759,1.1585353802759
1.867286,.60295954863004,-.153686363293052,1.37014238071335,1.09819036019043,1.15859724133522,1.15859724133522
1.870783,.602717409661877,-.153546510780627,1.37015871905737,1.09853807310121,1.15865933597411,1.15865933597411
1.874293,.602476123162335,-.153406789778403,1.3701752759492,1.09888768226417,1.15872166509123,1.15872166509123
1.877816,.6022356851223,-.153267200930784,1.37019205435482,1.09923920063512,1.158784229589,1.158784229589
1.881353,.601996091556135,-.153127744871406,1.37020905728746,1.09959264126871,1.15884703037358,1.15884703037358
1.884902,.601757338501517,-.152988422223266,1.37022628780843,1.09994801731917,1.15891006835493,1.15891006835493
1.888465,.60151942201928,-.152849233598845,1.37024374902807,1.10030534204095,1.15897334444679,1.15897334444679
1.892042,.601282338193245,-.152710179600239,1.37026144410668,1.10066462878939,1.15903685956671,1.15903685956671
1.895632,.601046083130073,-.152571260819279,1.37027937625547,1.10102589102146,1.15910061463607,1.15910061463607
1.899236,.600810652959098,-.152432477837655,1.37029754873751,1.10138914229635,1.15916461058011,1.15916461058011
1.902854,.600576043832174,-.152293831227037,1.37031596486875,1.10175439627625,1.15922884832791,1.15922884832791
1.906485,.600342251923522,-.152155321549195,1.37033462801903,1.10212166672693,1.15929332881244,1.15929332881244
1.91013,.600109273429573,-.152016949356115,1.37035354161314,1.10249096751849,1.15935805297056,1.15935805297056
1.91379,.599877104568817,-.15187871519012,1.37037270913183,1.10286231262597,1.15942302174305,1.15942302174305
1.917463,.599645741581649,-.151740619583979,1.37039213411297,1.10323571613009,1.15948823607461,1.15948823607461
1.92115,.599415180730223,-.151602663061029,1.37041182015261,1.10361119221783,1.15955369691391,1.15955369691391
1.924852,.599185418298297,-.15146484613528,1.37043177090612,1.10398875518318,1.15961940521355,1.15961940521355
1.928568,.59895645059109,-.15132716931153,1.3704519900894,1.10436841942775,1.15968536193014,1.15968536193014
1.932298,.598728273935135,-.151189633085474,1.37047248148003,1.10475019946143,1.15975156802427,1.15975156802427
1.936043,.598500884678127,-.151052237943815,1.37049324891848,1.10513410990306,1.15981802446056,1.15981802446056
1.939802,.598274279188786,-.150914984364365,1.37051429630939,1.10552016548107,1.15988473220767,1.15988473220767
1.943576,.598048453856711,-.15077787281616,1.37053562762285,1.10590838103412,1.1599516922383,1.1599516922383
1.947365,.597823405092235,-.150640903759557,1.37055724689564,1.10629877151174,1.16001890552921,1.16001890552921
1.951168,.597599129326286,-.150504077646341,1.37057915823264,1.10669135197497,1.16008637306128,1.16008637306128
1.954986,.597375623010247,-.150367394919826,1.37060136580818,1.10708613759697,1.16015409581947,1.16015409581947
1.95882,.597152882615819,-.150230856014958,1.37062387386739,1.10748314366365,1.16022207479288,1.16022207479288
1.962668,.596930904634876,-.150094461358414,1.37064668672771,1.10788238557429,1.16029031097474,1.16029031097474
1.966532,.596709685579335,-.149958211368698,1.37066980878027,1.10828387884211,1.16035880536246,1.16035880536246
1.97041,.596489221981019,-.149822106456242,1.37069324449146,1.10868763909491,1.1604275589576,1.1604275589576
1.974304,.596269510391518,-.149686147023503,1.37071699840445,1.10909368207562,1.16049657276595,1.16049657276595
1.978214,.596050547382061,-.149550333465054,1.37074107514073,1.10950202364291,1.1605658477975,1.1605658477975
1.982139,.595832329543378,-.149414666167679,1.37076547940174,1.10991267977173,1.16063538506647,1.16063538506647
1.98608,.595614853485572,-.149279145510472,1.37079021597054,1.11032566655387,1.16070518559136,1.16070518559136
1.990036,.595398115837986,-.14914377186492,1.37081528971347,1.11074100019851,1.16077525039491,1.16077525039491
1.994008,.595182113249075,-.149008545595001,1.37084070558189,1.11115869703277,1.16084558050417,1.16084558050417
1.997996,.594966842386276,-.148873467057267,1.37086646861396,1.11157877350221,1.1609161769505,1.1609161769505
2.002,.594752299935882,-.148738536600941,1.37089258393642,1.11200124617134,1.1609870407696,1.1609870407696
2.00602,.594538482602913,-.148603754567997,1.37091905676651,1.11242613172409,1.16105817300149,1.16105817300149
2.010056,.59432538711099,-.14846912129325,1.37094589241381,1.11285344696435,1.16112957469061,1.16112957469061
2.014109,.594113010202214,-.148334637104442,1.37097309628224,1.11328320881637,1.16120124688573,1.16120124688573
2.018178,.593901348637038,-.148200302322324,1.37100067387201,1.11371543432524,1.16127319064006,1.16127319064006
2.022263,.593690399194148,-.148066117260745,1.37102863078173,1.11415014065728,1.16134540701125,1.16134540701125
2.026365,.593480158670334,-.147932082226725,1.37105697271047,1.11458734510051,1.16141789706137,1.16141789706137
2.030484,.59327062388038,-.147798197520549,1.37108570545991,1.11502706506498,1.16149066185698,1.16149066185698
2.034619,.593061791656933,-.147664463435836,1.37111483493655,1.11546931808315,1.16156370246911,1.16156370246911
2.038771,.59285365885039,-.147530880259626,1.371144367154,1.11591412181028,1.16163701997331,1.16163701997331
2.042941,.592646222328778,-.147397448272457,1.37117430823526,1.1163614940247,1.16171061544965,1.16171061544965
2.047127,.592439478977638,-.147264167748442,1.37120466441512,1.11681145262813,1.16178448998277,1.16178448998277
2.05133,.592233425699907,-.147131038955346,1.37123544204256,1.11726401564599,1.16185864466184,1.16185864466184
2.055551,.592028059415802,-.146998062154663,1.37126664758333,1.11771920122757,1.16193308058067,1.16193308058067
2.059789,.591823377062705,-.146865237601692,1.37129828762242,1.11817702764634,1.16200779883763,1.16200779883763
2.064045,.591619375595054,-.146732565545606,1.37133036886674,1.11863751330009,1.16208280053575,1.16208280053575
