0.2, 0, 0, 5, 0.1441988, 0, 306.3557, -638.7259, -4.028421, 0.008204099, 0.1022046, 22.52624, 1.126453, 0.8447909, 0.8426694
0.8499995, 1, -0.07864291, 5, 0.1429753, -0.3844965692126668474784221555, 5521.302, -666.7574, -4.028421, 0.008204099, 0.1022046, 95.78223, 1.116711, 0.8250715, 0.869462
 
0.8599995, 1, -0.06864291, 5, 0.1429445, -0.3819227154765386312846631277, 5647.023, -667.2036, -4.028421, 0.008204099, 0.1022046, 96.87044, 1.116774, 0.824768, 0.8698741
 
0.8699995, 1, -0.05864292, 5, 0.1429103, -0.3780252961385232114130618225, 5773.949, -667.6501, -4.028421, 0.008204099, 0.1022046, 97.95699, 1.11687, 0.8244647, 0.8702863
 
0.8799995, 1, -0.04864292, 5, 0.142876, -0.3728410191928107752418025658, 5902.073, -668.097, -4.028421, 0.008204099, 0.1022046, 99.04189, 1.116997, 0.8241613, 0.8706985
 
0.8899994, 1, -0.03864292, 5, 0.1428414, -0.3664075622787238692735316366, 6031.383, -668.5444, -4.028421, 0.008204099, 0.1022046, 100.1251, 1.117154, 0.823858, 0.8711107
 
0.8999994, 1, -0.02864292, 5, 0.142813, -0.3587599711416563298263957036, 6161.873, -668.9922, -4.028421, 0.008204099, 0.1022046, 101.2066, 1.117342, 0.8235546, 0.8715229
 
0.9099994, 1, -0.01864292, 5, 0.1427339, -0.3499335685684759012367396201, 6293.432, -669.4406, -4.028421, 0.008204099, 0.1022046, 102.2856, 1.11756, 0.8232512, 0.8719351
 
0.9199994, 1, -0.008642921, 5, 0.1425945, -0.3399657551570367628183234160, 6426.038, -669.8895, -4.028421, 0.008204099, 0.1022046, 103.362, 1.117805, 0.8229478, 0.8723473
 
0.9299994, 1, 0.001357079, 5, 0.142461, -0.3288915766527369065112777115, 6559.68, -670.3386, -4.028421, 0.008204099, 0.1022046, 104.4358, 1.118079, 0.8226444, 0.8727595
 
0.9399994, 1, 0.01135708, 5, 0.1423177, -0.3167420616997231710293940437, 6694.343, -670.7882, -4.028421, 0.008204099, 0.1022046, 105.5069, 1.118379, 0.8223411, 0.8731717
 
0.9499994, 1, 0.02135708, 5, 0.1421804, -0.3035486545043421754551373563, 6830.013, -671.2383, -4.028421, 0.008204099, 0.1022046, 106.5753, 1.118706, 0.8220377, 0.8735839
 
0.9599994, 1, 0.03135708, 5, 0.1420427, -0.2893427992729349980416606572, 6966.68, -671.6888, -4.028421, 0.008204099, 0.1022046, 107.6411, 1.11906, 0.8217344, 0.8739961
 
0.9699994, 1, 0.04135708, 5, 0.1419016, -0.2741552476081870363505091538, 7104.331, -672.14, -4.028421, 0.008204099, 0.1022046, 108.7041, 1.119438, 0.8214309, 0.8744082
 
0.9799994, 1, 0.05135708, 5, 0.14176, -0.2580157814676485584041101323, 7242.944, -672.5914, -4.028421, 0.008204099, 0.1022046, 109.7644, 1.119842, 0.8211275, 0.8748205
 
0.9899994, 1, 0.06135707, 5, 0.1416213, -0.2409526590808104351739523141, 7382.513, -673.0432, -4.028421, 0.008204099, 0.1022046, 110.822, 1.120269, 0.8208242, 0.8752326
 
0.9999993, 1, 0.07135707, 5, 0.141479, -0.2229966320503539085995969549, 7523.018, -673.4955, -4.028421, 0.008204099, 0.1022046, 111.8768, 1.120721, 0.8205208, 0.8756449
 
1.009999, 1, 0.08135707, 5, 0.1413396, -0.2041733267118466802973451012, 7664.443, -673.9484, -4.028421, 0.008204099, 0.1022046, 112.9287, 1.121196, 0.8202175, 0.876057
 
1.019999, 1, 0.09135707, 5, 0.1411967, -0.1845092005252532422061886440, 7806.776, -674.4017, -4.028421, 0.008204099, 0.1022046, 113.9778, 1.121694, 0.819914, 0.8764692
 
1.029999, 1, 0.1013571, 5, 0.1410533, -0.1640312650334692798135800376, 7950.006, -674.8553, -4.028421, 0.008204099, 0.1022046, 115.0241, 1.122214, 0.8196107, 0.8768814
 
1.039999, 1, 0.1113571, 5, 0.1409128, -0.1427651465720624947358203286, 8094.112, -675.3094, -4.028421, 0.008204099, 0.1022046, 116.0675, 1.122757, 0.8193073, 0.8772936
 
1.049999, 1, 0.1213571, 5, 0.1407719, -0.1207361251747684541006899128, 8239.08, -675.764, -4.028421, 0.008204099, 0.1022046, 117.1079, 1.123321, 0.8190039, 0.8777058
 
1.059999, 1, 0.1313571, 5, 0.1406243, -0.0979681233721418549251720002, 8384.893, -676.2191, -4.028421, 0.008204099, 0.1022046, 118.1454, 1.123906, 0.8187006, 0.878118
 
1.069999, 1, 0.1413571, 5, 0.140486, -0.0744864904582843864891389603, 8531.529, -676.6747, -4.028421, 0.008204099, 0.1022046, 119.1798, 1.124513, 0.8183971, 0.8785302
 
1.079999, 0.3904525, 0.1513571, 5, 0.1403377, -0.0503127664071461979889951863, 8678.979, -677.1306, -4.028421, 0.008204099, 0.1022046, 120.2113, 1.12514, 0.8180938, 0.8789424
 
1.089999, -0.2261174, 0.1552616, 5, 0.1401954, -0.0258907439424671776264271406, 8827.224, -677.587, -4.028421, 0.008204099, 0.1022046, 121.2396, 1.125776, 0.8177904, 0.8793546
 
1.099999, -0.8157132, 0.1530004, 5, 0.1400527, -0.0020820705045093571309024495, 8976.237, -678.0438, -4.028421, 0.008204099, 0.1022046, 122.2648, 1.126399, 0.8174871, 0.8797668
 
1.109999, -1, 0.1448433, 5, 0.1398937, 0.0202956422074212849490833249, 9126.01, -678.501, -4.028421, 0.008204099, 0.1022046, 123.2869, 1.125922, 0.8171837, 0.8801789
 
1.119999, -1, 0.1348433, 5, 0.1397504, 0.0407451670969081596236437566, 9276.518, -678.9589, -4.028421, 0.008204099, 0.1022046, 124.3057, 1.125389, 0.8168802, 0.8805912
 
1.129999, -1, 0.1248433, 5, 0.1395922, 0.0591898398643844151061025697, 9427.752, -679.417, -4.028421, 0.008204099, 0.1022046, 125.3214, 1.124909, 0.8165769, 0.8810033
 
1.139999, -1, 0.1148433, 5, 0.1394417, 0.0756837112997875664865893058, 9579.699, -679.8756, -4.028421, 0.008204099, 0.1022046, 126.3339, 1.124482, 0.8162735, 0.8814155
 
1.149999, -1, 0.1048433, 5.040792, 0.1392892, 0.0902812616073273579382216367, 9732.345, -680.3347, -4.028421, 0.008204099, 0.1022046, 127.3431, 1.124105, 0.8159702, 0.8818277
 
1.159999, -1, 0.09484328, 5.082176, 0.1391379, 0.1030349624405876799794820956, 9885.677, -680.7942, -4.028421, 0.008204099, 0.1022046, 128.3491, 1.123776, 0.8156668, 0.8822399
 
1.169999, -1, 0.08484329, 5.123475, 0.1389831, 0.1139990446664595167281466976, 10039.68, -681.2542, -4.028421, 0.008204099, 0.1022046, 129.3519, 1.123494, 0.8153635, 0.8826521
 
1.179999, -1, 0.07484329, 5.164692, 0.1388279, 0.1232233896008231518221792465, 10194.35, -681.7147, -4.028421, 0.008204099, 0.1022046, 130.3515, 1.123257, 0.81506, 0.8830643
 
1.189999, -1, 0.06484329, 5.20583, 0.1386755, 0.1307585434590768552406274153, 10349.67, -682.1755, -4.028421, 0.008204099, 0.1022046, 131.3479, 1.123064, 0.8147566, 0.8834765
 
1.199999, -1, 0.05484329, 5.246882, 0.1385212, 0.1366542074801486882804037200, 10505.62, -682.6368, -4.028421, 0.008204099, 0.1022046, 132.341, 1.122913, 0.8144532, 0.8838887
 
1.209999, -1, 0.04484329, 5.287852, 0.1383648, 0.1409593902993027203028449727, 10662.2, -683.0986, -4.028421, 0.008204099, 0.1022046, 133.3309, 1.122803, 0.8141499, 0.8843009
 
1.219999, -1, 0.0348433, 5.328742, 0.1382114, 0.1437219092735009545400977744, 10819.4, -683.5608, -4.028421, 0.008204099, 0.1022046, 134.3177, 1.122732, 0.8138465, 0.8847131
 
1.229999, -1, 0.0248433, 5.369577, 0.1380705, 0.1449889584164078014822905928, 10977.26, -684.0236, -4.028421, 0.008204099, 0.1022046, 135.3016, 1.1227, 0.8135431, 0.8851253
 
1.239999, -1, 0.0148433, 5.41037, 0.1379568, 0.1448079118186403095228015785, 11135.77, -684.4866, -4.028421, 0.008204099, 0.1022046, 136.2826, 1.122705, 0.8132398, 0.8855374
 
1.249999, -1, 0.004843296, 5.451093, 0.1378412, 0.1432221264695643738286697992, 11294.93, -684.9502, -4.028421, 0.008204099, 0.1022046, 137.2609, 1.122745, 0.8129364, 0.8859497
 
1.259999, -1, -0.005156703, 5.491751, 0.1377269, 0.1402756519622098815025100266, 11454.73, -685.4142, -4.028421, 0.008204099, 0.1022046, 138.2363, 1.12282, 0.812633, 0.8863618
 
1.269999, -1, -0.0151567, 5.532339, 0.1376107, 0.1360122469960679815547280350, 11615.16, -685.8787, -4.028421, 0.008204099, 0.1022046, 139.209, 1.122929, 0.8123296, 0.8867741
 
1.279999, -1, -0.0251567, 5.57286, 0.1374957, 0.1304738556490296100415900609, 11776.2, -686.3436, -4.028421, 0.008204099, 0.1022046, 140.1789, 1.123071, 0.8120263, 0.8871862
 
1.289999, -1, -0.0351567, 5.613313, 0.1373789, 0.1237025466676460526921627578, 11937.85, -686.809, -4.028421, 0.008204099, 0.1022046, 141.146, 1.123245, 0.8117229, 0.8875984
 
1.299999, -1, -0.0451567, 5.653698, 0.1372634, 0.1157384079519888856961022739, 12100.1, -687.2747, -4.028421, 0.008204099, 0.1022046, 142.1103, 1.123449, 0.8114195, 0.8880106
 
1.309999, -1, -0.0551567, 5.694016, 0.1371459, 0.1066229541656782012340146995, 12262.95, -687.741, -4.028421, 0.008204099, 0.1022046, 143.0718, 1.123684, 0.8111162, 0.8884228
 
1.319999, -1, -0.0651567, 5.734266, 0.1370298, 0.0963925608531464402001376113, 12426.37, -688.2078, -4.028421, 0.008204099, 0.1022046, 144.0306, 1.123947, 0.8108127, 0.888835
 
1.329999, -1, -0.0751567, 5.774443, 0.1369101, 0.0850854735887192372769613818, 12590.35, -688.6749, -4.028421, 0.008204099, 0.1022046, 144.9865, 1.124239, 0.8105094, 0.8892472
 
1.339999, -1, -0.08515669, 5.814558, 0.1367949, 0.0727381648813429618748337749, 12754.9, -689.1425, -4.028421, 0.008204099, 0.1022046, 145.9397, 1.124558, 0.810206, 0.8896594
 
1.349999, -1, -0.09515669, 5.854621, 0.1366877, 0.0593861652989795691643916132, 12920.04, -689.6105, -4.028421, 0.008204099, 0.1022046, 146.8904, 1.124904, 0.8099026, 0.8900716
 
1.359999, -1, -0.1051567, 5.894633, 0.1365916, 0.0450638695395835912699883472, 13085.75, -690.079, -4.028421, 0.008204099, 0.1022046, 147.8384, 1.125276, 0.8095992, 0.8904838
 
1.369999, -0.383688, -0.1151567, 5.934588, 0.1365001, 0.0298059770467206086017683499, 13252.03, -690.548, -4.028421, 0.008204099, 0.1022046, 148.7839, 1.125674, 0.8092958, 0.890896
 
1.379999, 0.2464482, -0.1189936, 5.974476, 0.1364034, 0.0140728476237727808981905273, 13418.85, -691.0174, -4.028421, 0.008204099, 0.1022046, 149.7268, 1.126085, 0.8089925, 0.8913081
 
1.389999, 0.8358083, -0.1165291, 6.014301, 0.1363065, -0.0012555721461115693761549433, 13586.22, -691.4872, -4.028421, 0.008204099, 0.1022046, 150.667, 1.12642, 0.8086891, 0.8917204
 
1.399999, 1, -0.108171, 6.054065, 0.1362142, -0.0153442186135429375183757384, 13754.1, -691.9576, -4.028421, 0.008204099, 0.1022046, 151.6046, 1.126052, 0.8083857, 0.8921325
 
1.409999, 1, -0.098171, 6.093757, 0.1361151, -0.0277069862346997899640186544, 13922.5, -692.4283, -4.028421, 0.008204099, 0.1022046, 152.5395, 1.125728, 0.8080823, 0.8925447
 
1.419999, 1, -0.08817101, 6.133389, 0.1360223, -0.0382827117340979300759417354, 14091.4, -692.8995, -4.028421, 0.008204099, 0.1022046, 153.4717, 1.125453, 0.807779, 0.8929569
 
1.429999, 1, -0.07817101, 6.172943, 0.1359226, -0.0471257783514340046355492561, 14260.77, -693.3712, -4.028421, 0.008204099, 0.1022046, 154.4012, 1.125223, 0.8074756, 0.8933691
 
1.439999, 1, -0.06817101, 6.212432, 0.1358276, -0.0542904585098185602352861769, 14430.6, -693.8433, -4.028421, 0.008204099, 0.1022046, 155.3278, 1.125036, 0.8071722, 0.8937813
 
1.449999, 1, -0.05817101, 6.251847, 0.135729, -0.0598296671291800266702050865, 14600.88, -694.3159, -4.028421, 0.008204099, 0.1022046, 156.2517, 1.124893, 0.8068689, 0.8941935
 
1.459999, 1, -0.04817101, 6.29119, 0.1356335, -0.0637955988216376673296878254, 14771.59, -694.7888, -4.028421, 0.008204099, 0.1022046, 157.1728, 1.12479, 0.8065655, 0.8946057
 
1.469999, 1, -0.03817102, 6.33046, 0.135536, -0.0662391045482012160407713847, 14942.73, -695.2622, -4.028421, 0.008204099, 0.1022046, 158.091, 1.124726, 0.8062621, 0.8950179
 
1.479999, 1, -0.02817102, 6.369653, 0.1354366, -0.0672123373647692655523062722, 15114.27, -695.7361, -4.028421, 0.008204099, 0.1022046, 159.0063, 1.124701, 0.8059587, 0.8954301
 
1.489999, 1, -0.01817102, 6.408771, 0.1353386, -0.0667622696518341644972351254, 15286.2, -696.2104, -4.028421, 0.008204099, 0.1022046, 159.9188, 1.124713, 0.8056554, 0.8958423
 
1.499999, 1, -0.008171016, 6.447001, 0.1347988, -0.0649369958078232358404692304, 15456.7, -696.6853, -4.028421, 0.008204099, 0.1022046, 160.8189, 1.12476, 0.805352, 0.8962545
 
1.509999, 1, 0.001828983, 6.483777, 0.1333464, -0.0617871174564275918744367198, 15625.26, -697.1605, -4.028421, 0.008204099, 0.1022046, 161.7043, 1.124842, 0.8050486, 0.8966666
 
1.519999, 1, 0.01182898, 6.519974, 0.1318618, -0.0573587342975225358310564489, 15791.83, -697.6361, -4.028421, 0.008204099, 0.1022046, 162.5749, 1.124957, 0.8047453, 0.8970789
 
1.529999, 1, 0.02182898, 6.555629, 0.1303782, -0.0516953002849873373105464792, 15956.36, -698.1123, -4.028421, 0.008204099, 0.1022046, 163.4307, 1.125104, 0.8044418, 0.897491
 
1.539999, 1, 0.03182898, 6.590726, 0.1288871, -0.0448391057985446512954953024, 16118.8, -698.5889, -4.028421, 0.008204099, 0.1022046, 164.2717, 1.125282, 0.8041385, 0.8979033
 
1.549999, 1, 0.04182898, 6.625279, 0.1273985, -0.0368328844842636113353206429, 16279.11, -699.0659, -4.028421, 0.008204099, 0.1022046, 165.0979, 1.125491, 0.8038351, 0.8983154
 
1.559999, 0.9557223, 0.05182898, 6.658414, 0.1254657, -0.0277149511768356972231392499, 16435.1, -699.5434, -4.028421, 0.008204099, 0.1022046, 165.8985, 1.125728, 0.8035317, 0.8987276
 
1.569999, 0.4007801, 0.06138621, 6.689114, 0.1222548, -0.0175544415740007224888506910, 16585.79, -700.0213, -4.028421, 0.008204099, 0.1022046, 166.6689, 1.125994, 0.8032283, 0.8991398
 
1.579999, -0.1527844, 0.06539401, 6.718568, 0.118959, -0.0068023390107377240470899918, 16731.1, -700.4997, -4.028421, 0.008204099, 0.1022046, 167.409, 1.126275, 0.8029249, 0.899552
 
